date,pe,index_value,earnings,earnings_yoy
2015-07-08,16.02,3313.7255859375,206.84928751170412,15.172200031363703
2015-07-09,16.07,3323.3251953125,206.80306131378345,15.125785002842163
2015-07-10,16.08,3325.125244140625,206.78639577988963,15.314126096200308
2015-07-13,16.29,3368.923095703125,206.8092753654466,15.508513744060348
2015-07-14,16.36,3384.1220703125,206.85342728071515,15.484915161953626
2015-07-15,16.37,3385.672119140625,206.8217543763363,15.487088391029125
2015-07-16,16.54,3422.170166015625,206.90267025487455,15.548334980021416
2015-07-17,16.62,3436.8193359375,206.78816702391694,15.463887999119553
2015-07-20,16.67,3448.718505859375,206.88173400476154,15.533243548556474
2015-07-21,16.36,3384.572021484375,206.88093040858038,15.51294161691108
2015-07-22,16.63,3439.419189453125,206.82015570974897,17.056944288700414
2015-07-23,16.72,3457.8681640625,206.8102968936902,17.05867127286882
2015-07-24,16.53,3419.270263671875,206.85240554578795,17.12540689844142
2015-07-27,16.21,3352.923828125,206.8429258559531,17.103901666403875
2015-07-28,16.11,3346.174072265625,207.70788778805866,17.569976128459388
2015-07-29,16.22,3369.372802734375,207.72951928078763,18.344231542356315
2015-07-30,16.36,3416.620361328125,208.83987538680472,18.913299396623607
2015-07-31,16.53,3443.46875,208.31631881427705,18.655058393701406
2015-08-03,16.69,3480.467041015625,208.53607196019323,18.996668186255583
2015-08-04,16.91,3527.064453125,208.5786193450621,19.030102208937482
2015-08-05,17.2,3536.6640625,205.62000363372093,17.168931238826367
2015-08-06,17.37,3544.463623046875,204.0566276941206,16.291002487027484
2015-08-07,17.32,3539.7138671875,204.37147039188798,16.44878366495506
2015-08-10,17.14,3508.41552734375,204.69168770967036,17.232927780576258
2015-08-11,16.88,3454.818359375,204.6693340861967,17.2304441115517
2015-08-12,16.37,3362.17333984375,205.38627610529932,17.703125048469026
2015-08-13,16.09,3339.7744140625,207.56832902812306,19.146324570139427
2015-08-14,15.63,3418.020263671875,218.6833182131718,26.569763289932634
2015-08-17,15.88,3441.919189453125,216.74554089755193,23.83496154702214
2015-08-18,15.98,3463.16796875,216.71889666770963,23.51565170705172
2015-08-19,15.9,3444.518798828125,216.63640244202043,23.300548149895505
2015-08-20,15.52,3363.92333984375,216.7476378765303,22.954682221363832
2015-08-21,15.43,3343.57421875,216.6930796338302,22.91128381945655
2015-08-24,13.75,2979.293212890625,216.6758700284091,22.897566122079894
2015-08-25,14.11,3056.689453125,216.6328457211198,16.984020540145362
2015-08-26,14.1,3055.2392578125,216.68363530585106,16.527850564757006
2015-08-27,14.54,3150.4345703125,216.67362931997937,17.430350393840488
2015-08-28,14.52,3146.884521484375,216.72758412426825,17.916551832125172
2015-08-31,14.47,3136.685302734375,216.77161732787664,17.33532839265999
